code,term
1078253003,Recurrent pyelonephritis
10812041000119103,Urinary tract infection due to incomplete miscarriage
1084821000119103,Cystitis caused by Chlamydia
1086071000119103,Diphtheria tubulointerstitial nephropathy
1090711000000102,Uncomplicated urinary tract infection
1092371000119103,Pyelonephritis caused by Salmonella
110041000119104,Reactive arthritis co-occurrent and due to nonspecific urethritis
1148870007,Pyuria due to bacterial urinary tract infection
1148932007,Cystitis caused by virus
1149232006,Infection of urachal sinus
1149233001,Infection of urachal remnant
1179406007,Infection of urinary tract caused by Pseudomonas aeruginosa
12301009,Neonatal urinary tract infection
123611003,Subacute pyelonephritis
123754002,Focal pyelonephritis
123755001,Diffuse pyelonephritis
1258958003,Acute bacterial simple cystitis
1264237009,Urinary tract infection following ectopic pregnancy
1264505007,Carbuncle of urethra
129128006,Infectious disorder of kidney
1335833004,Inflammation of urethra caused by Mycoplasma genitalium
1351661007,Inflammation of urethra caused by Schistosoma
1366183005,Viral infection of kidney
139466007,Recurrent urinary tract infections
1469007,Miscarriage with urinary tract infection
155897002,Urinary tract infection (& [NOS])
155900009,(Urinary obstruction unspecified) or (recurrent urinary tract infection)
155901008,Recurrent urinary tract infection
162183000,Recurrent urinary tract infections
16697701000119103,Infection associated with stent of urinary tract
16751003,Acute tubulointerstitial nephritis associated with systemic infection
16916631000119104,Urinary tract infection caused by Streptococcus agalactiae
1723008,Urethral stricture due to schistosomiasis
179101003,Inflammation of urethra caused by Chlamydia trachomatis
197757004,Late syphilis of kidney
197760006,Chronic pyelonephritis without medullary necrosis
197761005,Chronic pyelonephritis with medullary necrosis
197763008,Chronic pyonephrosis
197764002,Non-obstructive reflux-associated chronic pyelonephritis
197768004,Acute pyelonephritis without medullary necrosis
197769007,Acute pyelonephritis with medullary necrosis
197770008,Acute pyonephrosis
197782004,Pyelonephritis associated with another disorder
197848003,Gonococcal cystitis
197924008,Urinary tract infection: [site not specified] or [recurrent]
197926005,Postoperative urinary tract infection
197927001,Recurrent urinary tract infection
197928006,Chronic urinary tract infection
197930008,"Urinary tract infection, site not specified NOS"
199111004,Urinary tract infection following delivery
200560009,[X]Other genitourinary tract infections following delivery
22352007,Acute bacterial tubulointerstitial nephritis
225956009,At increased risk of urinary tract infection
236373001,Emphysematous pyelonephritis
236374007,Chronic infective interstitial nephritis
