code,term
1084011000119100,Inflammation of bilateral mastoids
1088041000119106,Acute inflammation of left mastoid
1089071000119109,Inflammation of left mastoid
1090661000119101,Acute inflammation of right mastoid
1091681000119104,Inflammation of right mastoid
109909008,Acute suppurative mastoiditis
111537000,Acute mastoiditis with other complications
111538005,Acute mastoiditis with complication
155230007,Mastoiditis
155231006,Acute mastoiditis
155233009,Petrositis &/or other mastoiditis
17506007,Acute mastoiditis
194292002,Mastoiditis and related conditions
194293007,(Acute mastoiditis) or (abscess)
194294001,Acute mastoiditis without complications
194295000,Acute mastoiditis with other complication
194297008,Acute mastoiditis NOS
194309002,Mastoiditis NOS
194682003,[X]Other mastoiditis and related conditions
194688004,[X]Mastoiditis in infectious and parasitic diseases classified elsewhere
232268006,Acute mastoiditis with neck abscess
232269003,Acute mastoiditis with facial paralysis
232270002,Acute mastoiditis with labyrinthitis
232271003,Intracranial disorder due to and following acute mastoiditis
267670009,Acute mastoiditis
267760001,Petrositis &/or other mastoiditis
286944006,Other mastoiditis
335846001,Acute mastoiditis without complications
386034005,Acute mastoiditis
4016003,Empyema of mastoid
445172009,Cholesterol granuloma of middle ear and mastoid
447102007,Cholesterol granuloma of mastoid
466991000000102,[X]Mastoiditis in infectious and parasitic diseases classified elsewhere
471701000000107,[X]Other mastoiditis and related conditions
52404001,Mastoiditis
528431000000105,Mastoiditis and related conditions
539891000000103,Acute mastoiditis with other complication
539901000000102,Acute mastoiditis NOS
568411000000108,Mastoiditis NOS
605011000000100,Other mastoiditis
71375000,Tuberculosis of mastoid process
