code,term
102453009,Peritonsillar cellulitis
10351008,Suppurative tonsillitis
10629231000119109,Recurrent acute streptococcal tonsillitis
1078251001,Recurrent pharyngitis
111816002,Pneumococcal tonsillitis
11461005,Staphylococcal tonsillitis
1296672005,Acute infective pharyngitis caused by Streptococcus
139656008,Throat symptoms (& sore throat symptom)
139658009,Has a sore throat
139660006,Sore throat symptom NOS
139668004,Pain in throat
139670008,Throat irritation
141458004,Inflamed throat
14969004,Catarrhal laryngitis
1532007,Viral pharyngitis
155497009,(Acute nasopharyngitis) or (common cold) or (acute coryza) or (acute rhinitis) or (sniffles) or (snuffles)
155502006,Throat: [acute pharyngitis] or [infection NOS] or [sore]
155503001,Acute tonsillitis
155504007,Recurrent acute tonsillitis
155505008,Acute laryngitis and tracheitis
155506009,Acute laryngitis
158299009,[D]Throat pain
162386003,Throat soreness (& symptom)
162388002,Has a sore throat
162390001,Sore throat symptom NOS
162397003,Pain in throat
162400007,Throat irritation
164261009,Inflamed throat
17741008,Acute tonsillitis
186357007,Streptococcal sore throat with scarlatina
186659004,Herpangina
186675001,Viral pharyngoconjunctivitis
195648002,(Acute nasopharyngitis or rhinitis) or (common cold)
195654001,Throat: [acute pharyngitis] or [sore NOS (& viral)] or [infection]
195656004,Acute phlegmonous pharyngitis
195657008,Acute ulcerative pharyngitis
195658003,Acute bacterial pharyngitis
195659006,Acute pneumococcal pharyngitis
195660001,Acute staphylococcal pharyngitis
195662009,Acute viral pharyngitis
195664005,Acute pharyngitis NOS
195665006,Tonsillitis (& acute)
195666007,Acute erythematous tonsillitis
195667003,Acute follicular tonsillitis
195668008,Acute ulcerative tonsillitis
195669000,Acute catarrhal tonsillitis
195671000,Acute bacterial tonsillitis
195672007,Acute pneumococcal tonsillitis
195673002,Acute staphylococcal tonsillitis
195676005,Acute viral tonsillitis
195677001,Recurrent acute tonsillitis
195678006,Acute tonsillitis NOS
195679003,Acute laryngitis and tracheitis
195680000,Acute edematous laryngitis
195681001,Acute ulcerative laryngitis
195682008,Acute catarrhal laryngitis
195683003,Acute phlegmonous laryngitis
195684009,Acute laryngitis caused by Haemophilus influenzae
195685005,Acute pneumococcal laryngitis
195686006,Acute suppurative laryngitis
195690008,Acute laryngitis NOS
195703007,Acute laryngitis and tracheitis NOS
195706004,Tracheopharyngitis
195707008,Tracheopharyngitis
195709006,Pharyngolaryngitis
195923003,Influenza with laryngitis
195924009,Influenza with pharyngitis
198691000000108,Acute obstructive laryngitis
206949003,[D]Throat pain
214081000000107,Acute obstructive laryngitis
232399005,Acute herpes simplex pharyngitis
232401004,Glandular fever pharyngitis
232402006,Meningococcal pharyngitis
232403001,Chlamydial pharyngitis
232417005,Vincent's tonsillitis
232426008,Acute simple laryngitis
232428009,Acute membranous laryngitis
232429001,Acute subglottic laryngitis
240444009,Fusobacterial necrotizing tonsillitis
240547000,Lymphonodular coxsackie pharyngitis
266377009,(Acute nasopharyngitis) or (common cold) or (acute coryza) or (acute rhinitis) or (sniffles) or (snuffles)
266379007,Throat: [acute pharyngitis] or [infection NOS] or [sore]
266381009,Acute respiratory infection: [NOS] or [pharyngotracheitis] or [tracheopharyngitis]
267102003,Sore throat
267180009,Throat symptoms (& sore throat symptom)
27321001,Acute pharyngitis
275488008,Chronic sore throat
276443001,Acute laryngitis and/or tracheitis
27878001,Follicular tonsillitis
281795003,Inflamed tonsils
302911003,Acute lingual tonsillitis
304521001,Sore throat
312423006,Infective laryngitis
31309002,Respiratory syncytial virus pharyngitis
32904004,Pneumococcal laryngitis
363746003,Acute pharyngitis
367427004,"Acute pharyngitis, NOS"
37616004,Pharyngitis
405737000,Pharyngitis
40766000,Enteroviral lymphonodular pharyngitis
408669002,Acute laryngitis with obstruction
41048006,Haemophilus influenzae laryngitis
415724006,Tonsillitis caused by Gram negative bacteria
41582007,Streptococcal tonsillitis
43878008,Streptococcal sore throat
441551009,Inflammation of larynx caused by virus
45913009,Laryngitis
497121000000103,[D]Throat pain
51209006,Viral tonsillitis
51388003,Pharyngeal pain
51476001,Nasopharyngitis
542861000000102,Sore throat symptom NOS
55355000,Acute laryngopharyngitis
58031004,Suppurative pharyngitis
59221008,Parainfluenza virus rhinopharyngitis
603091000000105,Acute laryngitis NOS
603131000000108,Acute laryngitis and tracheitis NOS
607921000000102,Acute pharyngitis NOS
623471000000106,Acute tonsillitis NOS
6655004,Acute laryngitis
703468005,Bacterial tonsillitis
70385007,Adenoviral pharyngoconjunctivitis
721586007,Pharyngotonsillitis caused by Human herpes simplex virus
76651006,Pneumococcal pharyngitis
78430008,Adenoviral pharyngitis
78911000,Parainfluenza virus pharyngitis
82228008,Staphylococcal pharyngitis
82272006,Common cold
82690000,Suppurative laryngitis
85083002,Streptococcal laryngitis
85832003,Parainfluenza virus laryngitis
86773000,Edematous laryngitis
878818001,Pharyngotonsillitis
90176007,Tonsillitis
921000172108,Acute sore throat
92971000087109,Inflammation of pharynx caused by Streptococcus pyogenes
95885008,Mycoplasmal pharyngitis
