code,term
11045000,Supranuclear facial nerve paralysis
1172701002,Facial diplegia with paresthesia
16057471000119100,Facial palsy House-Brackmann grade VI of right facial nerve
16057511000119109,Facial palsy House-Brackmann grade VI of left facial nerve
16057551000119105,Facial palsy House-Brackmann grade V of right facial nerve
16057591000119100,Facial palsy House-Brackmann grade V of left facial nerve
16057631000119100,Facial palsy House-Brackmann grade II of right facial nerve
16057671000119102,Facial palsy House-Brackmann grade II of left facial nerve
16057711000119103,Facial palsy House-Brackmann grade III of right facial nerve
16057751000119102,Facial palsy House-Brackmann grade III of left facial nerve
16057791000119107,Facial palsy House-Brackmann grade IV of right facial nerve
16057831000119101,Facial palsy House-Brackmann grade IV of left facial nerve
193093009,Bell's palsy
232269003,Acute mastoiditis with facial paralysis
26554009,Nuclear facial nerve paralysis
276221006,Millard-Gubler syndrome
280816001,Facial palsy
449916008,Peripheral facial palsy
46382007,Peripheral nerve facial nerve paralysis
68121000119103,Facial palsy House-Brackmann grade II
68131000119100,Facial palsy House-Brackmann grade III
68141000119109,Facial palsy House-Brackmann grade IV
68151000119106,Facial palsy House-Brackmann grade V
87651000119100,Facial palsy House-Brackmann grade VI
